movieId,title,genres,rating,overview,cast,crew,keywords,combined
3225,Down to You (2000),"['comedy', 'romance']",2.6616465863453813,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.","['freddieprinzejr.', 'juliastiles', 'selmablair', 'shawnhatosy', 'zakorth']",['krisisacsson'],"['lovesickness', 'newlove', ""loveofone'slife"", 'relocation', 'man-womanrelation', 'love']",comedy romance lovesickness newlove loveofone'slife relocation man-womanrelation love freddieprinzejr. juliastiles selmablair shawnhatosy zakorth krisisacsson
3238,Eye of the Beholder (1999),['thriller'],2.3516179952644043,"A reclusive surveillance expert is hired to spy on a mysterious blackmailer, who just may be a serial killer.","['ewanmcgregor', 'ashleyjudd', 'patrickbergin', 'k.d.lang', 'genevièvebujold']",['stephanelliott'],"['beautifulwoman', 'serialkiller', 'secretservice', 'blindness']",thriller beautifulwoman serialkiller secretservice blindness ewanmcgregor ashleyjudd patrickbergin k.d.lang genevièvebujold stephanelliott
3239,Isn't She Great? (2000),['comedy'],2.261904761904762,"An unsuccessful over-the-top actress becomes a successful over-the-top authoress in this biography of Jacqueline Susann, the famed writer of ""The Valley Of The Dolls"" and other trashy novels. Facing a failing career, Susann meets a successful promoter who becomes her husband. After several failures to place her in commercials and a TV quiz show, he hits upon the idea for her to become a writer. In the pre-60's, her books were looked upon as trash and non-printable. But then the sexual revolution hit and an audience was born for her books. The story shows the hidden behind the scenes story of Susan's life, including her autistic son and her continuing bout with cancer that she hid up to her death","['bettemidler', 'nathanlane', 'stockardchanning', 'davidhydepierce', 'johncleese']",['andrewbergman'],"['autism', 'basedonarticle']",comedy autism basedonarticle bettemidler nathanlane stockardchanning davidhydepierce johncleese andrewbergman
3240,"Big Tease, The (1999)",['comedy'],3.125,"Thinking he's competing in Los Angeles' hot Platinum Scissors contest, Scottish hairstylist Crawford (Craig Ferguson) leaves Glasgow with a film crew to capture the event. When he learns he's a mere audience member, Crawford must find a way to become the mane event. Abhorrent Norwegian Stig is his stiff-as-gel competition. Drew Carey and others make cameo appearances in this hysterical mockumentar","['craigferguson', 'davidrasche', 'marymccormack', 'donallogue', 'ninasiemaszko']",['kevinallen'],"['hairdresser', 'hairstylist']",comedy hairdresser hairstylist craigferguson davidrasche marymccormack donallogue ninasiemaszko kevinallen
3246,Malcolm X (1992),['drama'],3.801233585356148,The biopic of the controversial and influential Black Nationalist leader.,"['denzelwashington', 'angelabassett', 'alberthall', 'alfreeman,jr.', 'delroylindo']",['spikelee'],"['islam', 'newyork', 'prison', 'assassination', 'kukluxklan', 'muslim', 'policebrutality', 'beach', 'koran', 'jailguard', 'prisoncell', 'bible', 'biography', 'martinlutherking', 'nationofislam', 'civilrightsmovement', 'mekka', 'pilgrimage', 'cabriolet', 'police', 'historicalfigure', 'malcolmx']","drama islam newyork prison assassination kukluxklan muslim policebrutality beach koran jailguard prisoncell bible biography martinlutherking nationofislam civilrightsmovement mekka pilgrimage cabriolet police historicalfigure malcolmx denzelwashington angelabassett alberthall alfreeman,jr. delroylindo spikelee"
3250,Alive (1993),['drama'],3.4273026315789474,"The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold.","['ethanhawke', 'vincentspano', 'joshhamilton', 'bruceramsay', 'johnnewton']",['frankmarshall'],"['rugby', 'stranded', 'survival', 'planewreck', 'airplanecrash', 'freezing', 'disastermovie']",drama rugby stranded survival planewreck airplanecrash freezing disastermovie ethanhawke vincentspano joshhamilton bruceramsay johnnewton frankmarshall
3253,Wayne's World (1992),['comedy'],3.463047253997724,"When a sleazy TV exec offers Wayne and Garth a fat contract to tape their late-night public access show at his network, they can't believe their good fortune. But they soon discover the road from basement to big-time is a gnarly one, fraught with danger, temptation and ragin' party opportunities.","['mikemyers', 'danacarvey', 'roblowe', 'tiacarrere', 'laraflynnboyle']",['penelopespheeris'],"['tvshow', 'heavymetal', 'televisionproducer', 'womandirector']",comedy tvshow heavymetal televisionproducer womandirector mikemyers danacarvey roblowe tiacarrere laraflynnboyle penelopespheeris
3255,"League of Their Own, A (1992)","['comedy', 'drama']",3.5309403789327307,"Small-town sisters Dottie and Kit join an all-female baseball league formed after World War II brings pro baseball to a standstill. When their team hits the road with its drunken coach, the siblings find troubles and triumphs on and off the field.","['tomhanks', 'geenadavis', 'madonna', 'loripetty', 'jonlovitz']",['pennymarshall'],"['baseball', 'worldwarii', 'sport', 'baseballplayer', 'femaleathlete', 'homefront', 'womandirector', '1940s']",comedy drama baseball worldwarii sport baseballplayer femaleathlete homefront womandirector 1940s tomhanks geenadavis madonna loripetty jonlovitz pennymarshall
3256,Patriot Games (1992),"['action', 'crime', 'drama', 'thriller']",3.6263715474839198,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.","['harrisonford', 'annearcher', 'patrickbergin', 'thorabirch', 'jamesfox']",['phillipnoyce'],"['assassination', 'assassin', 'repayment', 'ira', 'jackryan']",action crime drama thriller assassination assassin repayment ira jackryan harrisonford annearcher patrickbergin thorabirch jamesfox phillipnoyce
3257,"Bodyguard, The (1992)","['drama', 'romance', 'thriller']",2.815662484489177,"A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.","['whitneyhouston', 'kevincostner', 'michelelamarrichards', 'ralphwaite', 'garykemp']",['mickjackson'],"['sistersisterrelationship', 'anonymousletter', 'diva', 'bodyguard', 'oscaraward', 'losangeles']",drama romance thriller sistersisterrelationship anonymousletter diva bodyguard oscaraward losangeles whitneyhouston kevincostner michelelamarrichards ralphwaite garykemp mickjackson
3258,Death Becomes Her (1992),"['comedy', 'fantasy']",2.995768526989936,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.","['merylstreep', 'brucewillis', 'goldiehawn', 'isabellarossellini', 'ianogilvy']",['robertzemeckis'],"['jealousy', 'beauty', 'immortality', 'rivalry', 'potion', 'drinking']",comedy fantasy jealousy beauty immortality rivalry potion drinking merylstreep brucewillis goldiehawn isabellarossellini ianogilvy robertzemeckis
3260,Howards End (1992),['drama'],3.764440141981284,"Merchant Ivory’s adaptation of EM Forster’s classic 1910 novel, starring Emma Thompson, Helena Bonham Carter, Anthony Hopkins & Vanessa Redgrave returns to the big screen in a beautiful new 4K restoration. Stunning location photography, lavishly detailed sets & elegant period costumes, this compelling saga follows the interwoven fates and misfortunes of three families amid the changing times of Edwardian England. It tells the story of two free-spirited, cosmopolitan sisters, Margaret (Emma Thompson) and Helen Schlegel (Helena Bonham Carter), who collide with the world of the very wealthy ­­– one sister benefiting from the acquaintance with the Wilcoxes (owners of the beloved country home Howards End), the other all but destroyed by it. Anthony Hopkins is the conservative industrialist Henry Wilcox and Vanessa Redgrave is his ailing wife Ruth Wilcox.","['vanessaredgrave', 'helenabonhamcarter', 'emmathompson', 'prunellascales', 'anthonyhopkins']",['jamesivory'],"['basedonnovel', 'sistersisterrelationship', 'empowerment', 'sister', 'turnofthecentury', 'edwardianengland']",drama basedonnovel sistersisterrelationship empowerment sister turnofthecentury edwardianengland vanessaredgrave helenabonhamcarter emmathompson prunellascales anthonyhopkins jamesivory
3267,"Mariachi, El (1992)","['action', 'crime', 'thriller', 'western']",3.608854929872305,"El Mariachi just wants to play his guitar and carry on the family tradition. Unfortunately, the town he tries to find work in has another visitor...a killer who carries his guns in a guitar case. The drug lord and his henchmen mistake El Mariachi for the killer, Azul, and chase him around town trying to kill him and get his guitar case.","['carlosgallardo', 'jaimedehoyos', 'petermarquardt', 'reinolmartinez', 'ramirogomez']",['robertrodriguez'],"['unitedstates–mexicobarrier', 'legs', 'arms', 'paperknife', 'guitarcase']",action crime thriller western unitedstates–mexicobarrier legs arms paperknife guitarcase carlosgallardo jaimedehoyos petermarquardt reinolmartinez ramirogomez robertrodriguez
3273,Scream 3 (2000),"['comedy', 'horror', 'mystery', 'thriller']",2.450255427841635,"A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer.","['davidarquette', 'nevecampbell', 'courteneycox', 'patrickdempsey', 'scottfoley']",['wescraven'],"['mask', 'metaldetector', 'filmdirector', 'ex-cop', 'reporter', 'slasher', 'scream', 'seriesofmurders']",comedy horror mystery thriller mask metaldetector filmdirector ex-cop reporter slasher scream seriesofmurders davidarquette nevecampbell courteneycox patrickdempsey scottfoley wescraven
3275,"Boondock Saints, The (2000)","['action', 'crime', 'drama', 'thriller']",3.855761764249107,"With a God-inspired moral obligation to act against evil, twin brothers Conner and Murphy set out to rid Boston of criminals. However, rather than working within the system, these Irish Americans decide to take swift retribution into their own hands.","['willemdafoe', 'normanreedus', 'seanpatrickflanery', 'daviddellarocco', 'davidferry']",['troyduffy'],"['arbitrarylaw', 'boston', 'twinbrother', 'russianmafia', 'prologue', 'irish', 'policestation', 'pager', 'duringcreditsstinger']",action crime drama thriller arbitrarylaw boston twinbrother russianmafia prologue irish policestation pager duringcreditsstinger willemdafoe normanreedus seanpatrickflanery daviddellarocco davidferry troyduffy
3276,Gun Shy (2000),['comedy'],2.927899686520376,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.","['sandrabullock', 'liamneeson', 'oliverplatt', 'josézúñiga', 'michaeldelorenzo']",['ericblakeney'],"['femalenudity', 'drugcartel', 'nervousbreakdown']",comedy femalenudity drugcartel nervousbreakdown sandrabullock liamneeson oliverplatt josézúñiga michaeldelorenzo ericblakeney
3285,"Beach, The (2000)","['adventure', 'drama']",3.1023452848722988,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.","['leonardodicaprio', 'guillaumecanet', 'tildaswinton', 'virginieledoyen', 'staffankihlbom']",['dannyboyle'],"['hippie', 'exoticisland', 'beach', 'map', 'groupdynamics', 'sharkattack', 'leader', 'thailand', 'community', 'backpacker', 'delusion', 'marijuana', 'youth', 'shark', 'extramaritalaffair']",adventure drama hippie exoticisland beach map groupdynamics sharkattack leader thailand community backpacker delusion marijuana youth shark extramaritalaffair leonardodicaprio guillaumecanet tildaswinton virginieledoyen staffankihlbom dannyboyle
